Student ID;Institution;Year of Study;GPA;Loadshedding Frequency;Loadshedding Duration;Loadshedding Impact
97124;University of Cape Town;4;1,438440018;6;13,1707867;None
80631;Stellenbosch University;3;3,168540432;1;19,56048278;Minimal
36547;University of Johannesburg;4;2,437074658;1;21,80925015;Moderate
82413;University of KwaZulu-Natal;3;1,726711591;2;21,40515119;Severe
92762;University of Pretoria;2;0,961813973;2;7,321844465;None
30236;University of Cape Town;3;3,914413628;1;20,59654925;Minimal
20987;Stellenbosch University;1;2,813116615;5;15,82122306;Moderate
86307;University of Johannesburg;2;1,342521749;1;4,291733419;Severe
37452;University of KwaZulu-Natal;2;0,49012402;6;7,882977979;None
83753;University of Pretoria;2;2,674408204;3;17,18691999;Minimal
14612;University of Cape Town;2;1,540395765;2;10,11495619;Moderate
46084;Stellenbosch University;1;2,006328775;3;18,3486641;Severe
89417;University of Johannesburg;4;0,177431721;3;23,39892069;None
90576;University of KwaZulu-Natal;2;0,434067402;2;10,24074297;Minimal
86387;University of Pretoria;3;3,916642026;5;8,570089403;Moderate
40906;University of Cape Town;1;3,092155874;5;4,623191675;Severe
54580;Stellenbosch University;2;3,264396091;4;5,929258463;None
73374;University of Johannesburg;3;1,407604753;0;7,170384419;Minimal
81397;University of KwaZulu-Natal;2;3,918433748;4;9,605192653;Moderate
91388;University of Pretoria;4;0,212712637;2;7,554783821;Severe
61155;University of Cape Town;3;1,22414483;1;11,2491692;None
80939;Stellenbosch University;2;0,48323333;2;22,75367333;Minimal
12696;University of Johannesburg;4;0,162479619;1;16,94686454;Moderate
36887;University of KwaZulu-Natal;4;1,430828399;1;21,66090542;Severe
11478;University of Pretoria;2;0,393144731;3;3,340742395;None
15148;University of Cape Town;1;0,597381775;4;5,415123696;Minimal
71136;Stellenbosch University;2;2,480988833;1;0,038496537;Moderate
62063;University of Johannesburg;4;3,985480672;5;20,08214054;Severe
82030;University of KwaZulu-Natal;3;1,879126341;2;11,81886161;None
44829;University of Pretoria;3;0,671307324;0;2,47135466;Minimal
79715;University of Cape Town;3;0,818209185;5;0,526876828;Moderate
71728;Stellenbosch University;3;2,250843468;6;18,33881625;Severe
63714;University of Johannesburg;2;1,988913098;4;6,259336683;None
24597;University of KwaZulu-Natal;4;2,412377812;0;7,636808029;Minimal
80650;University of Pretoria;2;2,764431649;4;21,06930344;Moderate
39013;University of Cape Town;3;2,526848078;3;11,54728727;Severe
63071;Stellenbosch University;1;0,300962839;3;11,90371687;None
18722;University of Johannesburg;2;1,367383817;2;21,28918326;Minimal
25781;University of KwaZulu-Natal;1;2,98557652;4;11,21172725;Moderate
62293;University of Pretoria;1;1,444341556;1;9,079788181;Severe
19334;University of Cape Town;3;3,931435601;6;22,6950275;None
42163;Stellenbosch University;1;0,19993344;0;21,464049;Minimal
55037;University of Johannesburg;2;0,919179448;2;12,91533;Moderate
39699;University of KwaZulu-Natal;3;2,590612727;0;5,286529936;Severe
17387;University of Pretoria;3;2,731201457;4;7,743502612;None
84474;University of Cape Town;2;2,133731481;5;13,69762597;Minimal
93476;Stellenbosch University;3;3,274089117;1;21,10001813;Moderate
96055;University of Johannesburg;2;3,385744446;0;18,01103806;Severe
55897;University of KwaZulu-Natal;3;2,669686759;5;11,1390476;None
26744;University of Pretoria;1;1,745032102;4;23,86524929;Minimal
29690;University of Cape Town;1;3,510207007;5;9,800632144;Moderate
11734;Stellenbosch University;1;0,649431508;3;1,817346684;Severe
63785;University of Johannesburg;4;3,503501186;1;14,10372434;None
22965;University of KwaZulu-Natal;4;1,412883398;5;11,82734651;Minimal
74575;University of Pretoria;1;0,31943926;5;4,63245145;Moderate
83679;University of Cape Town;3;2,79111759;1;20,21099344;Severe
82257;Stellenbosch University;2;0,017612063;0;1,263136632;None
12464;University of Johannesburg;3;2,909010592;5;20,1575736;Minimal
64040;University of KwaZulu-Natal;3;1,101873143;1;13,23922956;Moderate
60667;University of Pretoria;2;0,802127647;2;5,133925012;Severe
83662;University of Cape Town;2;3,445501081;0;18,7075724;None
68560;Stellenbosch University;1;2,128025068;3;17,24520209;Minimal
71505;University of Johannesburg;2;0,727531531;6;20,95134208;Moderate
99778;University of KwaZulu-Natal;2;3,344949531;1;7,162942006;Severe
81607;University of Pretoria;1;0,161438321;3;13,30599912;None
91544;University of Cape Town;4;1,088782089;3;12,18141797;Minimal
43876;Stellenbosch University;4;3,39942516;0;12,83711318;Moderate
65140;University of Johannesburg;1;0,896467576;4;8,034106828;Severe
61105;University of KwaZulu-Natal;3;3,312655371;3;5,285564833;None
28689;University of Pretoria;1;0,262907047;4;21,0379233;Minimal
64022;University of Cape Town;3;1,956360265;4;14,86657259;Moderate
52547;Stellenbosch University;4;1,465993238;1;2,508629731;Severe
81832;University of Johannesburg;2;1,072483503;0;8,52662068;None
69571;University of KwaZulu-Natal;2;3,659186655;3;16,34746517;Minimal
32971;University of Pretoria;4;0,403092881;2;4,355055022;Moderate
40425;University of Cape Town;4;3,458235942;4;15,79195012;Severe
24598;Stellenbosch University;3;1,474764003;2;12,19378832;None
80517;University of Johannesburg;3;3,887515842;0;20,22821917;Minimal
22814;University of KwaZulu-Natal;2;0,199096074;3;15,26647345;Moderate
66399;University of Pretoria;3;3,070878397;5;13,00307462;Severe
48574;University of Cape Town;1;1,078400761;3;2,346542314;None
72833;Stellenbosch University;3;3,899516093;0;0,869946436;Minimal
77204;University of Johannesburg;4;3,19109839;4;11,07804883;Moderate
52140;University of KwaZulu-Natal;2;1,615549978;4;9,230365163;Severe
46611;University of Pretoria;4;0,485244389;0;11,24445442;None
66228;University of Cape Town;2;1,800098487;1;9,830900974;Minimal
15949;Stellenbosch University;2;1,930399777;3;18,99755543;Moderate
98082;University of Johannesburg;4;0,063465943;5;8,437024837;Severe
11071;University of KwaZulu-Natal;3;1,215435076;2;21,31281098;None
30063;University of Pretoria;3;1,425141718;3;5,961471039;Minimal
85885;University of Cape Town;1;1,700578424;3;3,458565945;Moderate
91955;Stellenbosch University;3;3,103245774;3;18,10687138;Severe
30258;University of Johannesburg;1;0,99931877;5;14,69519866;None
56473;University of KwaZulu-Natal;4;1,414879663;6;11,38774038;Minimal
13656;University of Pretoria;1;2,196958894;1;1,303080442;Moderate
63105;University of Cape Town;1;2,184963577;1;2,995218019;Severe
84240;Stellenbosch University;3;3,689444236;5;21,20738389;None
69351;University of Johannesburg;1;1,893168312;2;8,976214439;Minimal
71531;University of KwaZulu-Natal;2;0,009973154;2;14,86808179;Moderate
70555;University of Pretoria;2;3,132636592;0;16,80160656;Severe
94573;University of Cape Town;2;1,095444163;0;10,37798057;None
46487;Stellenbosch University;1;0,689057514;0;2,24467741;Minimal
47221;University of Johannesburg;3;2,625490989;6;4,309131822;Moderate
38825;University of KwaZulu-Natal;2;1,042141758;6;10,259594;Severe
97726;University of Pretoria;2;3,728423743;5;1,104210488;None
50109;University of Cape Town;1;1,438938736;4;21,52000218;Minimal
55641;Stellenbosch University;2;2,298816751;3;20,77430912;Moderate
97295;University of Johannesburg;2;1,610179177;0;15,86116817;Severe
70200;University of KwaZulu-Natal;2;3,956901788;1;9,642513776;None
53491;University of Pretoria;4;2,745359931;6;10,57979039;Minimal
73055;University of Cape Town;2;2,336561241;5;2,1074921;Moderate
62587;Stellenbosch University;4;2,627643128;0;20,58071118;Severe
10211;University of Johannesburg;4;0,563243491;6;5,861620161;None
93147;University of KwaZulu-Natal;3;3,787057019;0;3,862978066;Minimal
63101;University of Pretoria;1;3,987776562;3;7,224667672;Moderate
85468;University of Cape Town;2;2,166710284;2;21,1700398;Severe
68220;Stellenbosch University;4;1,181374635;3;5,927232453;None
32222;University of Johannesburg;3;0,153304746;3;2,271222255;Minimal
45437;University of KwaZulu-Natal;1;1,648816416;3;10,0475051;Moderate
63567;University of Pretoria;2;0,241207327;3;16,60809114;Severe
26745;University of Cape Town;2;0,019545493;4;21,47331855;None
17568;Stellenbosch University;2;1,230550831;3;4,868621212;Minimal
43521;University of Johannesburg;1;2,520870146;2;4,942277704;Moderate
28926;University of KwaZulu-Natal;3;0,112510267;5;1,493912563;Severe
18113;University of Pretoria;1;1,12603425;5;10,92086572;None
58577;University of Cape Town;3;0,094542199;4;9,698763888;Minimal
97707;Stellenbosch University;4;0,642132202;5;19,47993026;Moderate
92580;University of Johannesburg;1;1,35897522;2;16,78551257;Severe
36339;University of KwaZulu-Natal;1;3,538025686;1;20,48070237;None
98337;University of Pretoria;4;2,560463619;1;18,70427425;Minimal
48647;University of Cape Town;4;0,581162724;5;16,78951089;Moderate
42249;Stellenbosch University;3;0,850622502;4;0,256995125;Severe
58139;University of Johannesburg;3;0,729380407;2;15,59459322;None
59715;University of KwaZulu-Natal;1;2,574399853;6;16,97994917;Minimal
53863;University of Pretoria;4;3,784108853;3;20,46433121;Moderate
63934;University of Cape Town;2;0,987639192;0;12,1080671;Severe
85654;Stellenbosch University;2;3,456444982;3;17,71088655;None
12688;University of Johannesburg;2;0,38577701;3;13,71991091;Minimal
40005;University of KwaZulu-Natal;2;0,983245357;1;4,193225171;Moderate
20947;University of Pretoria;1;3,275831208;0;3,006303428;Severe
95025;University of Cape Town;1;2,182769863;0;17,46014436;None
49324;Stellenbosch University;4;3,971711267;2;17,18909392;Minimal
23730;University of Johannesburg;3;0,539813193;0;10,11806218;Moderate
19098;University of KwaZulu-Natal;3;3,689979741;5;15,57791758;Severe
39804;University of Pretoria;1;0,851591486;5;12,14303462;None
32287;University of Cape Town;1;3,672563353;6;16,79725836;Minimal
44609;Stellenbosch University;1;0,173278081;5;9,071203308;Moderate
80702;University of Johannesburg;4;2,002646751;4;22,11529849;Severe
47838;University of KwaZulu-Natal;4;2,714351291;0;7,2315447;None
20346;University of Pretoria;1;2,878041062;2;20,8704042;Minimal
33274;University of Cape Town;4;0,137675338;1;6,120687761;Moderate
71478;Stellenbosch University;3;3,876918888;6;15,60725044;Severe
56308;University of Johannesburg;2;0,831295704;6;11,64757608;None
93894;University of KwaZulu-Natal;3;3,758131822;4;5,624852449;Minimal
72860;University of Pretoria;3;0,539721635;2;21,37001847;Moderate
98272;University of Cape Town;1;0,002201908;3;2,969240057;Severe
10412;Stellenbosch University;3;2,347036481;2;10,99929176;None
88117;University of Johannesburg;4;2,672049077;2;5,579622157;Minimal
79993;University of KwaZulu-Natal;3;3,666709463;6;12,38165377;Moderate
29797;University of Pretoria;2;2,553201309;2;1,04051354;Severe
89884;University of Cape Town;4;2,812635907;2;13,32592472;None
78239;Stellenbosch University;4;1,058275096;3;20,75758695;Minimal
32439;University of Johannesburg;3;3,040406622;1;23,61550788;Moderate
43481;University of KwaZulu-Natal;1;0,265518225;6;22,77393576;Severe
22081;University of Pretoria;3;2,121082677;1;2,76347231;None
58737;University of Cape Town;1;3,610189051;3;19,49630743;Minimal
89199;Stellenbosch University;1;1,232845736;0;15,45216681;Moderate
69683;University of Johannesburg;1;0,333274205;2;14,02526007;Severe
23997;University of KwaZulu-Natal;4;3,119369217;6;23,762013;None
89226;University of Pretoria;2;1,855482822;4;4,243639341;Minimal
62126;University of Cape Town;2;0,009946297;2;14,09823032;Moderate
19932;Stellenbosch University;1;2,513198385;4;18,73027166;Severe
80458;University of Johannesburg;4;2,841100572;4;21,52120362;None
26575;University of KwaZulu-Natal;1;0,465256414;6;15,44524856;Minimal
16843;University of Pretoria;4;2,458862242;0;9,070811391;Moderate
48521;University of Cape Town;1;1,036908784;2;8,923315561;Severe
14409;Stellenbosch University;4;2,539796593;3;5,408051286;None
37883;University of Johannesburg;3;2,103163106;6;21,27337919;Minimal
67492;University of KwaZulu-Natal;3;0,569029408;3;21,01222436;Moderate
87956;University of Pretoria;3;1,238564889;6;6,264764363;Severe
20566;University of Cape Town;1;3,321815993;1;10,16514308;None
89134;Stellenbosch University;3;0,989387344;3;21,14751808;Minimal
28636;University of Johannesburg;1;2,86448358;2;23,073175;Moderate
61979;University of KwaZulu-Natal;4;3,480809575;2;23,47302549;Severe
22878;University of Pretoria;3;1,43528642;2;15,34251513;None
14617;University of Cape Town;4;1,20787308;2;7,312102204;Minimal
96374;Stellenbosch University;4;0,156735535;5;6,899443747;Moderate
34183;University of Johannesburg;4;2,495544386;0;4,20276147;Severe
16185;University of KwaZulu-Natal;1;1,652770024;4;17,23310578;None
36889;University of Pretoria;2;2,603673177;6;5,458334233;Minimal
45903;University of Cape Town;2;0,842213511;1;6,060574507;Moderate
74061;Stellenbosch University;2;1,249320524;5;3,799094867;Severe
76951;University of Johannesburg;3;0,354618349;2;14,5233181;None
63002;University of KwaZulu-Natal;4;2,855253968;1;0,100778906;Minimal
85692;University of Pretoria;2;3,939160302;4;1,291883282;Moderate
80228;University of Cape Town;4;2,561706623;0;12,90054805;Severe
80145;Stellenbosch University;2;0,137106709;0;19,75635283;None
26342;University of Johannesburg;4;2,668846924;2;5,299204814;Minimal
85215;University of KwaZulu-Natal;2;0,824125225;4;20,86925212;Moderate
50001;University of Pretoria;2;0,496293264;3;15,94954036;Severe
14037;University of Cape Town;4;2,285436706;6;5,716301997;None
32800;Stellenbosch University;1;1,121908015;1;11,93855553;Minimal
63005;University of Johannesburg;2;3,358550351;0;1,89311225;Moderate
71173;University of KwaZulu-Natal;1;3,64718206;2;9,142070998;Severe
13989;University of Pretoria;1;0,370258168;0;19,8637296;None
15901;University of Cape Town;4;2,192355422;6;3,526967035;Minimal
43701;Stellenbosch University;1;0,709383148;5;0,547811099;Moderate
74684;University of Johannesburg;2;2,104322914;1;14,18413817;Severe
18813;University of KwaZulu-Natal;2;0,785491934;5;17,28854026;None
25889;University of Pretoria;3;0,436828902;5;23,31529157;Minimal
17903;University of Cape Town;1;3,330071509;0;22,46531865;Moderate
11163;Stellenbosch University;4;0,739028447;5;10,10443429;Severe
28446;University of Johannesburg;1;0,432760512;5;13,67972169;None
89634;University of KwaZulu-Natal;2;3,762440297;2;17,70687466;Minimal
30123;University of Pretoria;2;1,43086275;1;4,205747823;Moderate
88084;University of Cape Town;2;2,410400557;3;7,28999713;Severe
72484;Stellenbosch University;4;3,25353639;1;21,34676393;None
68562;University of Johannesburg;3;2,137491794;1;0,732704365;Minimal
54884;University of KwaZulu-Natal;1;3,5188887;0;7,096777847;Moderate
98041;University of Pretoria;3;2,524689018;0;20,98541649;Severe
23369;University of Cape Town;4;3,32128589;0;12,88745451;None
17040;Stellenbosch University;2;0,522346103;2;21,37032487;Minimal
84756;University of Johannesburg;1;0,743325783;2;11,08230611;Moderate
38019;University of KwaZulu-Natal;1;1,22429074;4;3,958596995;Severe
14837;University of Pretoria;3;0,573755607;4;4,969304286;None
91674;University of Cape Town;4;1,999100574;0;10,27507965;Minimal
67967;Stellenbosch University;4;0,614094027;6;16,69134317;Moderate
53582;University of Johannesburg;1;0,903313945;0;9,577096347;Severe
71086;University of KwaZulu-Natal;3;0,97190546;2;15,02357549;None
34900;University of Pretoria;3;2,660028765;5;12,70562827;Minimal
64644;University of Cape Town;1;2,083364006;5;5,740124838;Moderate
54076;Stellenbosch University;4;1,041312432;5;22,1782201;Severe
53374;University of Johannesburg;1;2,427459952;3;4,425873707;None
19798;University of KwaZulu-Natal;1;1,49592579;3;8,339287469;Minimal
83636;University of Pretoria;4;0,401958545;3;15,85788309;Moderate
95763;University of Cape Town;1;3,857206614;5;8,464937913;Severe
20924;Stellenbosch University;4;2,54936686;4;4,807021204;None
89329;University of Johannesburg;1;0,84978008;4;19,65034691;Minimal
64884;University of KwaZulu-Natal;3;3,52911787;6;23,12854821;Moderate
54917;University of Pretoria;3;1,281411079;6;13,78859551;Severe
25014;University of Cape Town;2;2,543609677;4;8,988657719;None
27780;Stellenbosch University;3;0,533360142;6;4,451680736;Minimal
21774;University of Johannesburg;2;0,963091417;5;1,270796858;Moderate
18396;University of KwaZulu-Natal;3;0,626080617;2;22,06957398;Severe
44962;University of Pretoria;3;0,58677243;3;10,96721828;None
48326;University of Cape Town;1;3,142475107;3;6,172597583;Minimal
68507;Stellenbosch University;3;1,920070257;1;19,09171789;Moderate
20925;University of Johannesburg;1;0,556073127;4;0,001388584;Severe
55030;University of KwaZulu-Natal;4;3,812087401;4;18,3469455;None
35302;University of Pretoria;3;2,299039117;1;22,94473193;Minimal
79509;University of Cape Town;2;3,643913438;6;21,34560991;Moderate
41580;Stellenbosch University;1;0,047784584;4;23,42558209;Severe
13794;University of Johannesburg;4;0,489076759;1;18,56179026;None
25903;University of KwaZulu-Natal;1;0,829714855;6;12,55521823;Minimal
32993;University of Pretoria;4;0,148394071;6;13,36283238;Moderate
11892;University of Cape Town;3;3,041688272;3;3,250061486;Severe
48421;Stellenbosch University;2;0,608646821;5;12,94889726;None
40997;University of Johannesburg;4;2,769336768;5;8,222050666;Minimal
51362;University of KwaZulu-Natal;1;1,917690179;1;17,93067087;Moderate
42733;University of Pretoria;1;3,09501666;0;12,4155651;Severe
74454;University of Cape Town;1;2,471641682;3;22,80911805;None
50008;Stellenbosch University;4;2,259039677;3;23,09346296;Minimal
20699;University of Johannesburg;4;1,699862692;5;15,78279203;Moderate
38147;University of KwaZulu-Natal;4;2,642975188;5;13,55027792;Severe
96754;University of Pretoria;2;2,344753891;4;18,74715938;None
44320;University of Cape Town;4;1,184196038;5;5,773073452;Minimal
79709;Stellenbosch University;1;1,932080914;2;21,2114101;Moderate
15950;University of Johannesburg;2;3,534091507;5;3,853852375;Severe
42786;University of KwaZulu-Natal;3;1,160378313;6;19,48154357;None
15180;University of Pretoria;3;3,574686958;3;14,25253766;Minimal
14720;University of Cape Town;4;0,385978933;2;5,578429334;Moderate
35372;Stellenbosch University;2;0,839570052;1;5,274248437;Severe
17351;University of Johannesburg;2;0,389208567;2;16,92813472;None
18500;University of KwaZulu-Natal;3;3,698089519;2;7,04055919;Minimal
66786;University of Pretoria;2;1,91390682;2;17,54443722;Moderate
36224;University of Cape Town;2;3,11597971;3;8,806695215;Severe
19971;Stellenbosch University;2;3,864780374;4;15,77679739;None
84063;University of Johannesburg;1;1,485719328;5;15,31108501;Minimal
32426;University of KwaZulu-Natal;4;0,562819959;0;0,263494167;Moderate
98694;University of Pretoria;1;1,874182503;3;9,497532913;Severe
32498;University of Cape Town;1;0,470753475;3;21,12850167;None
80677;Stellenbosch University;4;0,119804621;5;21,52244633;Minimal
82179;University of Johannesburg;1;2,677589027;3;6,069051403;Moderate
31504;University of KwaZulu-Natal;2;3,670391544;3;20,66043652;Severe
83514;University of Pretoria;3;2,097007277;1;19,19065676;None
64829;University of Cape Town;2;1,954641983;0;20,11545076;Minimal
43723;Stellenbosch University;2;0,887169325;5;22,19314438;Moderate
97466;University of Johannesburg;4;3,306298206;2;13,47721844;Severe
30075;University of KwaZulu-Natal;4;3,905119436;0;12,20292183;None
23698;University of Pretoria;1;0,268118139;1;7,622441853;Minimal
14068;University of Cape Town;4;1,997387292;6;3,438936361;Moderate
62190;Stellenbosch University;4;0,298472427;0;16,2402718;Severe
35393;University of Johannesburg;3;3,239319828;2;20,80292694;None
17029;University of KwaZulu-Natal;3;2,451556511;6;15,23267151;Minimal
70086;University of Pretoria;3;2,773960953;3;8,101861126;Moderate
20910;University of Cape Town;2;0,784508567;5;0,387133307;Severe
56527;Stellenbosch University;3;0,664080438;1;19,94439909;None
84283;University of Johannesburg;1;2,372096228;5;7,199150337;Minimal
49497;University of KwaZulu-Natal;1;3,203504438;0;7,12891949;Moderate
11923;University of Pretoria;4;2,146077396;2;10,1094949;Severe
91244;University of Cape Town;2;1,173101023;2;16,41941862;None
21236;Stellenbosch University;4;3,956635349;4;8,640955306;Minimal
83715;University of Johannesburg;3;2,076801804;0;17,61729967;Moderate
90905;University of KwaZulu-Natal;3;3,768908195;2;3,867906111;Severe
55988;University of Pretoria;2;2,375059071;0;23,91100528;None
48759;University of Cape Town;1;2,776692137;2;20,2965418;Minimal
46535;Stellenbosch University;2;1,161401356;1;6,331897204;Moderate
76562;University of Johannesburg;3;1,257141115;0;10,61006507;Severe
82494;University of KwaZulu-Natal;2;1,475167622;1;14,94486076;None
98363;University of Pretoria;3;1,012487728;3;14,34305142;Minimal
44834;University of Cape Town;2;2,655588054;5;18,65005535;Moderate
27393;Stellenbosch University;4;3,560092771;4;20,00570163;Severe
33066;University of Johannesburg;1;3,023911889;4;0,714815485;None
63113;University of KwaZulu-Natal;4;0,815014917;0;13,5029191;Minimal
82678;University of Pretoria;2;0,253386615;3;15,40018577;Moderate
19922;University of Cape Town;1;0,800110088;5;17,4806511;Severe
50837;Stellenbosch University;2;2,685047665;3;8,73907486;None
42985;University of Johannesburg;3;0,66250362;2;23,30765664;Minimal
75922;University of KwaZulu-Natal;2;3,71551557;3;17,09399361;Moderate
44659;University of Pretoria;3;3,595531601;3;0,797773498;Severe
22274;University of Cape Town;4;1,178970833;4;1,057631563;None
15726;Stellenbosch University;3;1,432841867;1;11,12456652;Minimal
24295;University of Johannesburg;1;1,647873061;5;7,104063516;Moderate
93955;University of KwaZulu-Natal;4;1,191695621;4;17,51739384;Severe
65379;University of Pretoria;4;3,845921906;0;3,60000277;None
74648;University of Cape Town;3;1,759514339;1;22,84915631;Minimal
27143;Stellenbosch University;3;2,023805284;4;22,02459141;Moderate
96026;University of Johannesburg;4;2,268311018;3;17,54298057;Severe
49914;University of KwaZulu-Natal;4;2,213566964;1;0,805357175;None
66097;University of Pretoria;1;1,636194838;6;13,46847439;Minimal
26835;University of Cape Town;4;1,702513611;0;18,80100658;Moderate
71188;Stellenbosch University;4;2,702866608;4;12,6212382;Severe
22376;University of Johannesburg;2;2,00254661;4;13,66992824;None
10596;University of KwaZulu-Natal;2;0,726875699;4;23,50512778;Minimal
62869;University of Pretoria;3;2,001331782;5;20,04529446;Moderate
94615;University of Cape Town;2;2,106536249;4;1,438067189;Severe
29621;Stellenbosch University;2;3,381363808;4;23,16557147;None
98596;University of Johannesburg;2;1,738758536;6;18,68986014;Minimal
41233;University of KwaZulu-Natal;1;1,413186788;2;12,19501533;Moderate
81286;University of Pretoria;4;0,829229096;0;16,58967104;Severe
39572;University of Cape Town;4;3,000338607;2;5,224664532;None
74800;Stellenbosch University;4;0,216631894;5;1,573690351;Minimal
36974;University of Johannesburg;1;1,060027823;6;23,35551523;Moderate
57514;University of KwaZulu-Natal;4;0,575469419;1;7,141552266;Severe
28551;University of Pretoria;2;3,203317146;5;22,73936398;None
35695;University of Cape Town;2;1,752620233;4;15,39679365;Minimal
17186;Stellenbosch University;3;0,682429833;6;3,707303205;Moderate
43887;University of Johannesburg;4;2,741701962;0;12,4153264;Severe
54102;University of KwaZulu-Natal;2;0,913062916;1;15,70053363;None
34773;University of Pretoria;1;1,55150131;3;23,1393595;Minimal
28817;University of Cape Town;4;1,904426355;1;13,957142;Moderate
26533;Stellenbosch University;4;0,613249489;4;9,881041275;Severe
52829;University of Johannesburg;2;1,035596605;2;1,319808245;None
54874;University of KwaZulu-Natal;2;0,854845439;3;15,40110888;Minimal
48309;University of Pretoria;2;2,687051082;4;11,70935887;Moderate
24272;University of Cape Town;1;3,989252505;3;16,10393196;Severe
54170;Stellenbosch University;4;1,843867628;3;9,173195975;None
41591;University of Johannesburg;3;1,091883105;2;16,45293889;Minimal
22971;University of KwaZulu-Natal;1;3,434471838;5;23,60814301;Moderate
47633;University of Pretoria;4;1,877522094;6;2,421485866;Severe
72242;University of Cape Town;2;3,365031594;2;17,93028694;None
43452;Stellenbosch University;3;2,230128537;2;10,64622137;Minimal
42415;University of Johannesburg;2;2,637638056;4;19,84386213;Moderate
11251;University of KwaZulu-Natal;1;0,476234768;2;19,23665553;Severe
75096;University of Pretoria;4;3,555492128;2;10,00543128;None
65645;University of Cape Town;3;2,133417682;4;3,750312204;Minimal
51881;Stellenbosch University;2;2,43449554;5;13,5704732;Moderate
17027;University of Johannesburg;3;2,190152796;2;6,059516594;Severe
58991;University of KwaZulu-Natal;4;3,01921841;4;11,08242064;None
22582;University of Pretoria;2;3,679584568;0;22,66018225;Minimal
79722;University of Cape Town;2;3,145226911;3;18,26778382;Moderate
20916;Stellenbosch University;3;0,257013809;1;1,058061808;Severe
73738;University of Johannesburg;1;1,66601024;5;13,50835752;None
35595;University of KwaZulu-Natal;2;2,570643586;6;19,44240283;Minimal
71005;University of Pretoria;3;3,292954003;1;11,72311146;Moderate
33161;University of Cape Town;3;2,874418855;6;21,4966196;Severe
51233;Stellenbosch University;4;0,71209865;3;19,94646506;None
18279;University of Johannesburg;3;3,584918541;5;22,84062926;Minimal
25031;University of KwaZulu-Natal;2;3,178177079;1;21,73111838;Moderate
75035;University of Pretoria;1;2,639192416;3;12,28436058;Severe
91326;University of Cape Town;3;3,710991974;4;3,030260064;None
84217;Stellenbosch University;1;2,942770196;4;3,160086063;Minimal
13618;University of Johannesburg;3;3,235631554;5;22,01054706;Moderate
74539;University of KwaZulu-Natal;3;2,260848176;4;23,61174037;Severe
46662;University of Pretoria;2;0,121923499;0;6,3722672;None
90742;University of Cape Town;1;1,618256423;3;5,933306017;Minimal
46816;Stellenbosch University;4;0,997787218;2;21,31275776;Moderate
10602;University of Johannesburg;3;3,93637998;3;9,254805935;Severe
60813;University of KwaZulu-Natal;3;3,968286627;0;11,95363005;None
98977;University of Pretoria;1;2,603752394;6;21,69902284;Minimal
77780;University of Cape Town;4;1,906110668;6;10,28322306;Moderate
22037;Stellenbosch University;4;1,243574403;0;3,87791826;Severe
52356;University of Johannesburg;1;0,946000158;3;12,41459639;None
90147;University of KwaZulu-Natal;4;0,140439329;4;12,07896345;Minimal
36746;University of Pretoria;1;3,734826665;3;3,420785945;Moderate
86641;University of Cape Town;2;2,996792446;1;13,52491005;Severe
94951;Stellenbosch University;4;0,553313548;1;23,58297539;None
14043;University of Johannesburg;1;3,1207554;3;1,212560161;Minimal
36166;University of KwaZulu-Natal;3;2,864539836;0;21,54690562;Moderate
95245;University of Pretoria;4;2,21766715;6;21,4901496;Severe
92985;University of Cape Town;1;2,722426069;4;17,46892065;None
49968;Stellenbosch University;1;0,252843543;2;23,0341259;Minimal
54535;University of Johannesburg;3;2,626226888;2;17,52901796;Moderate
30012;University of KwaZulu-Natal;1;2,869173034;6;12,19376971;Severe
63049;University of Pretoria;3;1,374433388;2;23,44773611;None
71182;University of Cape Town;4;0,062056224;4;15,78878665;Minimal
87593;Stellenbosch University;2;0,621866425;1;19,39818044;Moderate
80271;University of Johannesburg;3;0,020534137;3;14,53275898;Severe
75941;University of KwaZulu-Natal;2;3,356118615;3;20,83223172;None
48955;University of Pretoria;3;0,008340701;5;10,70317966;Minimal
53353;University of Cape Town;4;2,697480706;6;3,479687252;Moderate
18026;Stellenbosch University;3;2,236435161;2;16,54771393;Severe
77028;University of Johannesburg;2;0,823945696;3;14,76962546;None
53804;University of KwaZulu-Natal;2;3,401208348;2;20,75578169;Minimal
79450;University of Pretoria;3;2,484085515;4;4,084599688;Moderate
93280;University of Cape Town;1;2,695394106;0;11,16173036;Severe
25902;Stellenbosch University;3;3,471916309;2;7,375896307;None
50046;University of Johannesburg;3;1,26938789;3;4,45258139;Minimal
44354;University of KwaZulu-Natal;2;3,252610142;2;13,78960871;Moderate
82835;University of Pretoria;2;3,336592066;6;15,57381526;Severe
69389;University of Cape Town;2;3,607064736;0;4,645364742;None
76850;Stellenbosch University;4;1,920504369;6;22,45464749;Minimal
76830;University of Johannesburg;1;3,729853778;5;5,576100046;Moderate
35768;University of KwaZulu-Natal;4;3,725764577;6;7,76231035;Severe
57964;University of Pretoria;1;2,042525807;5;2,743855494;None
29861;University of Cape Town;4;3,922390681;3;12,64905191;Minimal
60457;Stellenbosch University;1;1,722757809;5;13,26936957;Moderate
32276;University of Johannesburg;4;0,529748844;3;12,6720368;Severe
55861;University of KwaZulu-Natal;1;0,908227073;4;10,80222975;None
30099;University of Pretoria;3;3,476546989;0;18,20644752;Minimal
